Node,Closeness Centrality Score,Betweenness Centrality Score,Degree Centrality Score,Evector Centrality Scores
3168,0.26097072319524334,2.3763094991807578e-05,0.017582961862308073,0.002837441764764905
3169,0.26354261845712046,0.0001141864844827322,0.0549777117384844,0.08517340912756598
3170,0.2602642603931679,1.3640273464787973e-06,0.007181773155027241,0.006233284469967264
3171,0.26095385808452887,1.8313551217237947e-05,0.01733531451213472,0.002345610903619545
3172,0.2603985296962662,8.921330068453785e-06,0.009162951956414065,0.0007686968843462553
3173,0.26186770428015566,2.3377594327282096e-06,0.03070827142149579,0.05483892161476963
3174,0.25999613675874056,1.3456728725725508e-06,0.0032194155522535907,0.0006397765539863707
3175,0.2631819070585935,1.1615429569137655e-05,0.04977711738484398,0.08305685135432211
3176,0.26044891640866874,1.0900975649975717e-05,0.009905894006934125,0.002423873009382179
3177,0.26076848563125604,5.135989917935154e-06,0.014611193660227836,0.0027364004470197476
3178,0.2631647549530761,8.803135012512038e-06,0.04952947003467063,0.08334186008004285
3179,0.25989573276694344,4.206473268098995e-08,0.001733531451213472,0.0006104471720408802
3180,0.2600798660311735,8.258735378563532e-07,0.004457652303120356,0.0007065123425497532
3181,0.26009661835748793,1.2934739768146924e-06,0.0047052996532937095,0.0012095610477935775
3182,0.25992919214676535,5.400830182447178e-07,0.002228826151560178,0.0006307820998241674
3183,0.2599459250675937,1.1153527604807941e-08,0.0024764735017335313,0.0008967794886419047
3184,0.26242932345486447,4.047529425358448e-06,0.038880633977216444,0.0678721262421492
3185,0.2599459250675937,5.234722289189861e-07,0.0024764735017335313,0.0006328223112952046
3186,0.25989573276694344,3.5053943900824955e-08,0.001733531451213472,0.0006610065628715167
3187,0.26239521736305155,4.435501432112925e-06,0.03838533927686973,0.06605363196495603
3188,0.2606001936108422,5.807968042853031e-07,0.012134720158494303,0.021306723458648747
3189,0.2607011427464652,1.4702733849610507e-05,0.013620604259534423,0.0034799262983490793
3190,0.260113372842051,2.981997220335192e-06,0.004952947003467063,0.0007050308107793233
3191,0.26195264352903014,1.6742582048751322e-06,0.03194650817236255,0.05724925021840241
3192,0.26001287830006437,5.796433498738599e-07,0.003467062902426944,0.0026349828166554704
3193,0.25989573276694344,1.1655436347024297e-07,0.001733531451213472,0.0006198368104989687
3194,0.2599626601429215,4.3992393179941784e-07,0.0027241208519068845,0.0006647296058460949
3195,0.2597954062922216,0.0,0.00024764735017335313,0.0005875782709270351
3196,0.260029621997553,1.206708400436383e-07,0.003714710252600297,0.0007165338128653215
3197,0.2628221817235095,6.959869280100346e-06,0.04457652303120356,0.07694188741075211
3198,0.2602642603931679,3.1465691833398705e-06,0.007181773155027241,0.0012551759388923145
3199,0.2603649493842285,5.434334108386622e-07,0.00866765725606736,0.0014798644592959492
3200,0.26290774138941336,5.817970183908292e-06,0.04581475978207033,0.07891068342743801
3201,0.26237816764132554,3.795008278762737e-06,0.03813769192669638,0.06659706492303986
3202,0.2600463678516229,2.248830784378757e-06,0.00396235760277365,0.000721919270135432
3203,0.2627195836044242,4.054038776231479e-05,0.04309063893016345,0.072619309868208
3204,0.26076848563125604,4.190508782365116e-06,0.014611193660227836,0.0025824590216980492
3205,0.25992919214676535,2.424564453140393e-07,0.002228826151560178,0.0006180800269011514
3206,0.26018041237113404,2.281691107794147e-06,0.005943536404160475,0.0007371497234389284
3207,0.2609201344016542,3.709500204616049e-06,0.016840019811788013,0.030462986661526463
3208,0.2601301294852799,4.203258978500276e-06,0.005200594353640416,0.003948657812948086
3209,0.262890625,4.688751107706833e-06,0.045567112431896976,0.07903921017951286
3210,0.2600631158626908,1.1370007317704386e-06,0.004210004952947003,0.001274926769084478
3211,0.26034816247582204,4.6809502402602005e-06,0.008420009905894007,0.001084801303273556
3212,0.2604153231007352,1.8519015163314264e-06,0.009410599306587419,0.000805674800893259
3213,0.26239521736305155,3.847450724922604e-06,0.03838533927686973,0.06749145585290717
3214,0.26183374400207493,1.7797942664943072e-05,0.03021297672114908,0.04727349274274923
3215,0.2599459250675937,5.307751338983246e-07,0.0024764735017335313,0.0006244122930877573
3216,0.2602642603931679,9.84054768513229e-07,0.007181773155027241,0.008366033868812905
3217,0.2608864194340354,7.07486500692479e-06,0.016344725111441305,0.0024170765548484434
3218,0.2600463678516229,1.3002723094616285e-07,0.00396235760277365,0.0010690468676642527
3219,0.2616810316894563,8.841933683926132e-07,0.027984150569588903,0.05095026878105799
3220,0.26215672271635393,2.0063733406952966e-06,0.034918276374442794,0.06259233697974902
3221,0.26241226930075384,2.7420659271636185e-06,0.03863298662704309,0.06858450889088358
3222,0.26314760508308893,2.5638111931682812e-05,0.049281822684497274,0.08202182499174307
3223,0.26016364924940405,8.847505585956665e-07,0.005695889053987122,0.0010265857368842457
3224,0.26063383463499645,1.0534290846476679e-06,0.01263001485884101,0.02138143099237166
3225,0.2600463678516229,1.7046550087838182e-07,0.00396235760277365,0.0008597531706121239
3226,0.2612070638463031,0.00013411782121330063,0.021050024764735015,0.002084457875856569
3227,0.26009661835748793,8.270897173688388e-07,0.0047052996532937095,0.0007129813067827516
3228,0.2599459250675937,1.2142827799342334e-06,0.0024764735017335313,0.000662685949988197
3229,0.2603817384575703,9.632420165491087e-06,0.008915304606240713,0.0007981354239136298
3230,0.2603985296962662,5.619706689295533e-06,0.009162951956414065,0.001090411269311041
3231,0.2600463678516229,2.2128641225524467e-07,0.00396235760277365,0.0006771120034141486
3232,0.25989573276694344,6.482058459660882e-07,0.001733531451213472,0.00061982226142753
3233,0.2605497483546264,1.8437867247973972e-05,0.011391778107974244,0.0011346460600735729
3234,0.26287351083913807,5.85621386413054e-06,0.045319465081723624,0.07733404307953587
3235,0.26311331204795724,5.113911268040703e-05,0.04878652798415057,0.08018254275978311
3236,0.2628221817235095,6.3313756361861094e-06,0.04457652303120356,0.07701558580522493
3237,0.26186770428015566,5.530691208623755e-06,0.03070827142149579,0.05464692078916801
3238,0.2629933567799922,1.0036571330333143e-05,0.0470529965329371,0.07943400537148414
3239,0.26212268743914313,1.462459629823772e-05,0.03442298167409608,0.057474918746023604
3240,0.26034816247582204,7.413614520173206e-06,0.008420009905894007,0.0007938463568049393
3241,0.2628563989063924,1.0374387221676618e-05,0.04507181773155027,0.07567178356936574
3242,0.26313045744819497,9.221639254696473e-06,0.04903417533432392,0.08305335409204805
3243,0.26021394509601753,6.757569083949493e-06,0.0064388311045071814,0.0007013672745830012
3244,0.26024748646558393,6.327247396739253e-06,0.006934125804853888,0.0007673376684736584
3245,0.2606506584043377,1.6773542826704803e-05,0.012877662209014363,0.002728054278243013
3246,0.2603817384575703,1.327849763190139e-06,0.008915304606240713,0.0007805774085546062
3247,0.2623270317676866,7.403053072651688e-06,0.037394749876176324,0.06621860797756661
3248,0.2600798660311735,6.704194944875822e-07,0.004457652303120356,0.00069336276506
3249,0.26024748646558393,5.025762864168863e-06,0.006934125804853888,0.008450105659464574
3250,0.26261706555671177,4.112609047878228e-06,0.041604754829123326,0.0726048102347871
3251,0.2612239617026782,1.0855505759016515e-06,0.02129767211490837,0.03793707886081239
3252,0.2627708726491833,4.84681980959418e-06,0.043833580980683504,0.07601098253760816
3253,0.26268540202966434,3.4412122356037043e-06,0.04259534422981674,0.0752514635905524
3254,0.25999613675874056,1.928499396754589e-06,0.0032194155522535907,0.0006425116258071369
3255,0.259879006307118,1.1246473668181339e-07,0.0014858841010401188,0.0006602086305653309
3256,0.26225888160031174,1.9152421957466326e-06,0.03640416047548291,0.06537522378224962
3257,0.25997939737316506,8.573431076147454e-07,0.0029717682020802376,0.0006374289141338833
3258,0.26053293760887797,1.4900762608315953e-05,0.01114413075780089,0.0008909491037865305
3259,0.26019717765319933,3.807568644301693e-07,0.006191183754333828,0.0009311781409385029
3260,0.2625999869935618,4.236000020474717e-06,0.041357107478949974,0.07285115448082204
3261,0.2607011427464652,3.503404994795388e-06,0.013620604259534423,0.0009217223015573351
3262,0.2603817384575703,4.84720930320955e-06,0.008915304606240713,0.0011899872700504785
3263,0.2606170130373048,7.02135257279267e-06,0.012382367508667657,0.0020978838045656997
3264,0.26311331204795724,1.0116862726430774e-05,0.04878652798415057,0.08175720718699116
3265,0.2624463798258157,2.8744193152211e-06,0.0391282813273898,0.06942580787717717
3266,0.2603817384575703,6.055638815424284e-06,0.008915304606240713,0.0008127861544813568
3267,0.25997939737316506,8.702724246042524e-07,0.0029717682020802376,0.0006369104574072664
3268,0.26261706555671177,3.22611377804697e-06,0.041604754829123326,0.07345350782635424
3269,0.259879006307118,0.0,0.0014858841010401188,0.0006163288388399648
3270,0.26280507647250245,1.608921947983375e-05,0.04432887568103021,0.07461897938905666
3271,0.2603817384575703,3.484741882414161e-06,0.008915304606240713,0.0017375028701880095
3272,0.25982883984299593,0.0,0.0007429420505200594,0.0006052591360538353
3273,0.2627537740760021,5.53723316887913e-06,0.04358593363051015,0.0756062171683842
3274,0.25981212199202164,0.0,0.0004952947003467063,0.0005914305486566684
3275,0.26018041237113404,6.176964745029461e-07,0.005943536404160475,0.007985577583954687
3276,0.26212268743914313,3.0489515958192247e-06,0.03442298167409608,0.06220374295635946
3277,0.2606170130373048,7.923228953080643e-06,0.012382367508667657,0.014114795945883501
3278,0.259879006307118,2.065261528156937e-07,0.0014858841010401188,0.0006172644157705862
3279,0.2606001936108422,1.2384818551610733e-06,0.012134720158494303,0.0021797964268869324
3280,0.2609875904860393,1.0273090215554836e-05,0.017830609212481426,0.02643194229920212
3281,0.26132539477090344,6.615877308709335e-06,0.022783556215948488,0.04071958427401256
3282,0.2603145951521403,2.4429273018300137e-06,0.0079247152055473,0.008160774543717757
3283,0.26280507647250245,1.8806028525496173e-05,0.04432887568103021,0.07574026523036274
3284,0.26093699515347335,7.354473290702076e-06,0.017087667161961365,0.002508580301926576
3285,0.2603649493842285,9.265044560740711e-06,0.00866765725606736,0.0007855880840992946
3286,0.26009661835748793,4.039693535165512e-07,0.0047052996532937095,0.001010004519965007
3287,0.2601301294852799,3.5726778774756266e-06,0.005200594353640416,0.001249162081877373
3288,0.260029621997553,5.485680974845542e-07,0.003714710252600297,0.0006612728789702239
3289,0.2600631158626908,9.349580499166866e-07,0.004210004952947003,0.0007031320236827405
3290,0.2626512293482503,1.1396184901582727e-05,0.04210004952947003,0.070113553591642
3291,0.260113372842051,2.693302163912245e-06,0.004952947003467063,0.0006740573121356737
3292,0.2603817384575703,5.294738877265496e-06,0.008915304606240713,0.001072431484648521
3293,0.2612746683921061,1.0764751929534019e-06,0.022040614165428428,0.039972855454555756
3294,0.2623611201351439,2.5723392142807517e-06,0.03789004457652303,0.06743177347504063
3295,0.2627879734478719,7.5191076024640605e-06,0.044081228330856856,0.07554882678051399
3296,0.26328486666231987,2.0825042020004427e-05,0.0512630014858841,0.08351751162148188
3297,0.2603145951521403,7.174957714335849e-06,0.0079247152055473,0.0007820277685519743
3298,0.26029781473602787,8.879712291111777e-06,0.007677067855373947,0.0007203077071778913
3299,0.26287351083913807,8.140215083049222e-06,0.045319465081723624,0.07755190097339412
3300,0.26046571631297166,1.1241766534766632e-06,0.010153541357107478,0.0015632328460069525
3301,0.2603985296962662,3.258897477156288e-06,0.009162951956414065,0.0011052062954168267
3302,0.26174888183055683,1.1100376308989708e-06,0.028974739970282316,0.05231443841737582
3303,0.2599124613800206,8.485975585991375e-07,0.001981178801386825,0.0006136125801700339
3304,0.25986228200012873,3.067220091322184e-08,0.0012382367508667657,0.0006123416156226676
3305,0.26256583653033355,4.254699369632249e-06,0.04086181277860327,0.07119611480538869
3306,0.2599626601429215,3.8065066643776843e-07,0.0027241208519068845,0.0006341234387668388
3307,0.2603817384575703,6.859789721100987e-06,0.008915304606240713,0.001455392003673041
3308,0.2600798660311735,2.1903443388176952e-06,0.004457652303120356,0.0016279912920912553
3309,0.26019717765319933,1.1977182864252525e-06,0.006191183754333828,0.007421819518947414
3310,0.26301048654986,1.3973558852207656e-05,0.04730064388311045,0.07872524253650258
3311,0.2612239617026782,1.2199514297778767e-05,0.02129767211490837,0.03207505159601797
3312,0.26224184959085595,4.815758153909195e-06,0.036156513125309556,0.06352725111578812
3313,0.25986228200012873,0.0,0.0012382367508667657,0.0006122518222015387
3314,0.26024748646558393,2.3069123906874076e-06,0.006934125804853888,0.0012294962060409398
3315,0.26225888160031174,8.22932515978524e-06,0.03640416047548291,0.06477040496121811
3316,0.2613084837895554,1.2814025162363332e-05,0.022535908865775136,0.0031517770255716096
3317,0.26023071470000647,3.995361331940395e-07,0.006686478454680535,0.0007321737695498658
3318,0.25986228200012873,8.179253576859156e-08,0.0012382367508667657,0.0006025204551069149
3319,0.2609201344016542,8.841403041312399e-06,0.016840019811788013,0.003174624186622634
3320,0.2599459250675937,3.476182770165141e-07,0.0024764735017335313,0.0006316851128284513
3321,0.26034816247582204,4.855071154767363e-06,0.008420009905894007,0.0008246563953494946
3322,0.25984555984555985,0.0,0.0009905894006934125,0.0006083879674493466
3323,0.25982883984299593,1.4605809958677066e-09,0.0007429420505200594,0.0012422573438282023
3324,0.26016364924940405,6.77279282691196e-06,0.005695889053987122,0.004606821838471489
3325,0.2600463678516229,1.0760895074655927e-07,0.00396235760277365,0.0006774076849465066
3326,0.26249756224403564,3.7016795467489916e-06,0.039871223377909853,0.06961309936265353
3327,0.26033137773193216,5.557377567697756e-06,0.008172362555720653,0.0007864135330563621
3328,0.2605497483546264,5.486938546598669e-06,0.011391778107974244,0.013087504543523528
3329,0.25997939737316506,5.798506553594795e-07,0.0029717682020802376,0.0006406328786321466
3330,0.2599459250675937,2.34770293386569e-07,0.0024764735017335313,0.0006875313667489888
3331,0.26001287830006437,1.929131854561383e-06,0.003467062902426944,0.0007464108819559165
3332,0.2600463678516229,5.819336630330428e-07,0.00396235760277365,0.004878875667608994
3333,0.2600463678516229,1.629558067980102e-06,0.00396235760277365,0.0006661754707816937
3334,0.2599124613800206,8.004514977717165e-07,0.001981178801386825,0.0006255050594472285
3335,0.2597954062922216,0.0,0.00024764735017335313,0.0005875782709270351
3336,0.2626341463414634,5.023269605606983e-06,0.04185240217929668,0.07269226905916307
3337,0.2613930605903677,1.2623445922610717e-05,0.0237741456166419,0.04006704664623616
3338,0.2631990614000782,8.217091110782286e-06,0.05002476473501733,0.08427877475676092
3339,0.2599626601429215,2.767915542541529e-07,0.0027241208519068845,0.0006576134296235621
3340,0.26196963799143635,1.805283577958442e-06,0.032194155522535906,0.05741640977467123
3341,0.2620546433902265,1.511645781761177e-06,0.033432392273402674,0.06089647208522252
3342,0.2597954062922216,0.0,0.00024764735017335313,0.0005875782709270351
3343,0.2606001936108422,6.249539447780907e-06,0.012134720158494303,0.002281025016062154
3344,0.26021394509601753,4.503679117768295e-06,0.0064388311045071814,0.0008041923848742656
3345,0.2603817384575703,2.206021749397759e-06,0.008915304606240713,0.011631309447731945
3346,0.2616810316894563,1.2688523003371227e-06,0.027984150569588903,0.05010379015660198
3347,0.2613423079412336,1.89921088360088e-05,0.02303120356612184,0.03218686898886138
3348,0.2605497483546264,4.6104655261009475e-07,0.011391778107974244,0.0018006823371011671
3349,0.26023071470000647,3.0354249558890337e-06,0.006686478454680535,0.0009591180765890233
3350,0.25982883984299593,1.7526971950412477e-08,0.0007429420505200594,0.0005952294245305337
3351,0.2624804992199688,5.316910134912268e-06,0.0396235760277365,0.0695207149366065
3352,0.25982883984299593,0.0,0.0007429420505200594,0.0005950817498392416
3353,0.2619016733687897,2.3402269132920173e-06,0.031203566121842496,0.05544892215926706
3354,0.26208866099824757,2.56334207035282e-06,0.03392768697374938,0.06011908447948198
3355,0.2600798660311735,1.24024082700877e-06,0.004457652303120356,0.000688807134385033
3356,0.25992919214676535,2.424564453140393e-07,0.002228826151560178,0.0006180800269011514
3357,0.2604321186713963,7.1796697134901074e-06,0.009658246656760773,0.0007825985951165237
3358,0.26159626846333245,2.3330900876646205e-06,0.02674591381872214,0.04760629097273228
3359,0.260029621997553,8.57414156610557e-07,0.003714710252600297,0.0007409267891234357
3360,0.2627879734478719,5.161481668055142e-06,0.044081228330856856,0.07637727737925505
3361,0.259879006307118,3.395850815392418e-08,0.0014858841010401188,0.0006553101178385
3362,0.2622248197934931,3.0509150278473864e-06,0.0359088657751362,0.06226889840186318
3363,0.26019717765319933,3.3196637924186826e-06,0.006191183754333828,0.0007391674861566325
3364,0.2613423079412336,1.148600070500809e-05,0.02303120356612184,0.03682831608447405
3365,0.2628392892013279,5.508038768576057e-06,0.04482417038137692,0.07694946419929626
3366,0.2600463678516229,1.5818931323375972e-07,0.00396235760277365,0.0006986369008765294
3367,0.2623270317676866,3.876974084766275e-06,0.037394749876176324,0.06566967140960328
3368,0.25986228200012873,0.0,0.0012382367508667657,0.0006148695819254557
3369,0.26186770428015566,7.79065698738438e-06,0.03070827142149579,0.0533368416804599
3370,0.2631819070585935,1.2895423911585726e-05,0.04977711738484398,0.08327311568144907
3371,0.260029621997553,3.739658123566156e-07,0.003714710252600297,0.0006811285770567644
3372,0.25992919214676535,1.7330111033578136e-07,0.002228826151560178,0.0006945701025191
3373,0.25999613675874056,7.104305617683218e-07,0.0032194155522535907,0.0006640068936226599
3374,0.259879006307118,0.0,0.0014858841010401188,0.0006544067723845281
3375,0.2605833763551884,7.1792482175143605e-06,0.01188707280832095,0.004555643614096254
3376,0.26256583653033355,6.780524627022979e-06,0.04086181277860327,0.07119394748925033
3377,0.26215672271635393,4.9975895494544445e-06,0.034918276374442794,0.06178213453059707
3378,0.26001287830006437,3.974458820936644e-07,0.003467062902426944,0.0014366356737566034
3379,0.2600631158626908,1.9057774635800297e-06,0.004210004952947003,0.0006664626470874777
3380,0.25999613675874056,3.366062157153633e-07,0.0032194155522535907,0.00514326315355552
3381,0.2603649493842285,2.4129972755555062e-06,0.00866765725606736,0.0011763263465025804
3382,0.26301048654986,5.2843468187100493e-05,0.04730064388311045,0.07523009006757181
3383,0.25984555984555985,1.2268880365288735e-07,0.0009905894006934125,0.00062327980208923
3384,0.25989573276694344,7.974772237437679e-08,0.001733531451213472,0.0006198897350272444
3385,0.26016364924940405,2.6898029234752174e-06,0.005695889053987122,0.0015035567917327621
3386,0.2615623785464438,1.064377528747195e-06,0.02625061911837543,0.04829875187556939
3387,0.2600798660311735,1.5867105562421703e-06,0.004457652303120356,0.0007152526521983091
3388,0.2599626601429215,1.0694374051743346e-06,0.0027241208519068845,0.0006279850587192824
3389,0.26083586331632325,5.6675784993249885e-06,0.015601783060921248,0.025979667734477747
3390,0.2613761408505405,9.026564558405792e-06,0.02352649826646855,0.0037813960967868435
3391,0.262139703972994,2.2745646746918084e-06,0.03467062902426944,0.061708094878226497
3392,0.26029781473602787,1.107509017045562e-05,0.007677067855373947,0.0008013272963964303
3393,0.25981212199202164,0.0,0.0004952947003467063,0.0005914305486566684
3394,0.25992919214676535,5.496653147782136e-07,0.002228826151560178,0.0014942502033413743
3395,0.2622077922077922,4.213965289319457e-06,0.03566121842496285,0.06212835433751047
3396,0.2599124613800206,4.089626788429578e-08,0.001981178801386825,0.0006241193993904455
3397,0.26249756224403564,2.7849968421145174e-06,0.039871223377909853,0.07093044713355712
3398,0.26251462748667276,1.609734562293153e-05,0.040118870728083206,0.06948434261421482
3399,0.2624463798258157,1.011315539412869e-05,0.0391282813273898,0.0667534339507568
3400,0.26166407465007774,1.56934722628211e-06,0.02773650321941555,0.05009432336583967
3401,0.2627024917051591,1.1627476728218924e-05,0.042842991579990095,0.07411094841668746
3402,0.2613423079412336,1.0667985366196193e-06,0.02303120356612184,0.042372327676843624
3403,0.26198663465905403,2.7663959624033243e-06,0.03244180287270926,0.05695212246823553
3404,0.26029781473602787,3.385092148382004e-06,0.007677067855373947,0.001094354101706126
3405,0.2601468882875918,5.550792016695633e-06,0.005448241703813769,0.0006821133579581703
3406,0.26256583653033355,3.4317290906614658e-06,0.04086181277860327,0.07193988761187922
3407,0.2631819070585935,4.749728289739481e-05,0.04977711738484398,0.0807863931577275
3408,0.26239521736305155,6.913939145137403e-06,0.03838533927686973,0.06658631422475851
3409,0.26001287830006437,1.3882477297704467e-06,0.003467062902426944,0.0006570850295023452
3410,0.2616301671634055,1.4973735505414455e-06,0.027241208519068846,0.0487439509231149
3411,0.26295910393331595,9.512819413383602e-06,0.04655770183259039,0.07895136708850399
3412,0.25984555984555985,2.4537760730577472e-08,0.0009905894006934125,0.0006079483819735742
3413,0.26021394509601753,2.2114877074581177e-06,0.0064388311045071814,0.0008946486606779637
3414,0.2599626601429215,3.4772372002958476e-08,0.0027241208519068845,0.0007935783150379207
3415,0.2597954062922216,0.0,0.00024764735017335313,0.0005875782709270351
3416,0.2601301294852799,4.0484476642738315e-06,0.005200594353640416,0.0006775505880363932
3417,0.26009661835748793,8.796122096886704e-07,0.0047052996532937095,0.002182469634020751
3418,0.26234407484407485,4.622428175009072e-06,0.037642397226349676,0.06696650369821083
3419,0.2615115601321158,1.5622735153356171e-06,0.025507677067855374,0.04466953356332364
3420,0.26215672271635393,9.695920339491855e-06,0.034918276374442794,0.05939912043369472
3421,0.26053293760887797,2.6871247089350603e-06,0.01114413075780089,0.01639074452016512
3422,0.260113372842051,1.7634974809103257e-06,0.004952947003467063,0.0006779002918497477
3423,0.2625487646293888,3.236833154892345e-06,0.04061416542842991,0.0719970826894994
3424,0.2617319159968888,9.267120730557378e-07,0.028727092620108963,0.05245104703246262
3425,0.259879006307118,2.7329717480370738e-08,0.0014858841010401188,0.0006533124587380811
3426,0.26018041237113404,6.97529671866766e-06,0.005943536404160475,0.0020864082786872804
3427,0.260029621997553,2.4091917253857926e-07,0.003714710252600297,0.0022774778799726936
3428,0.26044891640866874,9.826877508371544e-07,0.009905894006934125,0.0008162240048201064
3429,0.26294198085563586,4.796326073868388e-06,0.04631005448241703,0.08042309043129145
3430,0.26009661835748793,1.7745251578229897e-06,0.0047052996532937095,0.0006659195592261563
3431,0.26311331204795724,9.814358384981503e-06,0.04878652798415057,0.08200217436653909
3432,0.2613930605903677,7.670818103006261e-07,0.0237741456166419,0.0430349228348564
3433,0.26290774138941336,4.948710593284079e-06,0.04581475978207033,0.07912991796129493
3434,0.25982883984299593,0.0,0.0007429420505200594,0.0005950817498392416
3435,0.2597954062922216,0.0,0.00024764735017335313,0.0005875782709270351
3436,0.26001287830006437,2.7194502289818057e-08,0.003467062902426944,0.001435386207030546
3437,0.2628563989063924,8.141744068717398e-06,0.04507181773155027,0.07582899689335859
3438,0.2629933567799922,7.5047229081355956e-06,0.0470529965329371,0.08014255920378464
3439,0.26313045744819497,1.7202387833817157e-05,0.04903417533432392,0.08149381408026045
3440,0.2609201344016542,1.0663023576736632e-05,0.016840019811788013,0.002224583485965139
3441,0.26309616888193904,1.5016353473009553e-05,0.04853888063397721,0.08207041767476013
3442,0.2610382054431444,3.1988592928012046e-07,0.018573551263001486,0.034537959842725924
3443,0.26307902794970356,9.4624460837597e-06,0.04829123328380386,0.08124537653643862
3444,0.26063383463499645,1.7639147002840417e-05,0.01263001485884101,0.0012984473018813158
3445,0.26328486666231987,3.770136741730742e-05,0.0512630014858841,0.08154646584951086
3446,0.26024748646558393,2.2631188994985132e-06,0.006934125804853888,0.0009928889913902571
3447,0.26029781473602787,1.0744070523427023e-07,0.007677067855373947,0.013919487090928873
3448,0.2600631158626908,2.4482904328468855e-06,0.004210004952947003,0.0006779609059203727
3449,0.26290774138941336,6.947636157362954e-06,0.04581475978207033,0.07864565125835841
3450,0.26016364924940405,3.7608735632102096e-06,0.005695889053987122,0.0007448330177701706
3451,0.2625487646293888,4.370605129800071e-06,0.04061416542842991,0.07037611698356311
3452,0.2607011427464652,2.9358221668674884e-06,0.013620604259534423,0.0009188889557563345
3453,0.259879006307118,2.4537760730577472e-08,0.0014858841010401188,0.0006161421604529019
3454,0.2601301294852799,3.2947914278626778e-06,0.005200594353640416,0.002148513107075084
3455,0.26196963799143635,5.8321915968249375e-06,0.032194155522535906,0.05651649919953107
3456,0.26295910393331595,2.742057500447806e-05,0.04655770183259039,0.07940203475063466
3457,0.2629248600078135,5.587701375417559e-06,0.04606240713224368,0.07927393080663865
3458,0.26034816247582204,2.0571180001997226e-06,0.008420009905894007,0.0007619416221178942
3459,0.26046571631297166,1.2466434833233194e-06,0.010153541357107478,0.0008446073790596611
3460,0.26024748646558393,1.996321415823448e-06,0.006934125804853888,0.0007562065740753885
3461,0.2627024917051591,4.981018412158792e-06,0.042842991579990095,0.07438012362601049
3462,0.2617319159968888,4.372800673107033e-06,0.028727092620108963,0.05050302228630943
3463,0.25989573276694344,3.271701430743663e-08,0.001733531451213472,0.0006213500541643231
3464,0.26046571631297166,1.056468638777677e-06,0.010153541357107478,0.0008116820581020347
3465,0.25986228200012873,3.0672200913221837e-07,0.0012382367508667657,0.0006039196460381067
3466,0.2603649493842285,3.275377647655695e-06,0.00866765725606736,0.0011836677833246545
3467,0.2625829106515802,3.159922209266239e-06,0.04110946012877662,0.07250456496155076
3468,0.2603985296962662,1.0911861832628832e-06,0.009162951956414065,0.0008109961806784991
3469,0.26009661835748793,1.269979379894994e-06,0.0047052996532937095,0.0008824275742146016
3470,0.26023071470000647,4.6362352414034714e-06,0.006686478454680535,0.0007574717410098098
3471,0.2606843124596514,2.9622989914036784e-06,0.01337295690936107,0.0009004195124433154
3472,0.2620546433902265,7.687559988176912e-06,0.033432392273402674,0.0572335650860692
3473,0.2605833763551884,2.7880188250297823e-06,0.01188707280832095,0.0008708542883581299
3474,0.2600798660311735,3.7986124837629967e-07,0.004457652303120356,0.0006853064118155245
3475,0.25989573276694344,3.039955912732653e-07,0.001733531451213472,0.0006310955343475043
3476,0.2606001936108422,4.5117904480496725e-07,0.012134720158494303,0.0018632204876579555
3477,0.2623270317676866,2.174733385192129e-06,0.037394749876176324,0.06686723455603072
3478,0.26261706555671177,3.771215321406496e-06,0.041604754829123326,0.07339141387266629
3479,0.2600463678516229,1.9756880790830868e-06,0.00396235760277365,0.0006715408537856656
3480,0.2606506584043377,2.0177045737209544e-06,0.012877662209014363,0.000865317188708589
3481,0.2603817384575703,9.164217283649537e-07,0.008915304606240713,0.0007939316528306812
3482,0.2607516466485858,4.058937958143192e-05,0.014363546310054482,0.0008980025903197885
3483,0.2395444029186688,3.056452353126339e-06,0.005943536404160475,2.360510712408178e-09
3484,0.23933143669985776,3.1490126270907745e-07,0.002228826151560178,6.558630568782689e-10
3485,0.23928888888888888,3.05699602435111e-07,0.0014858841010401188,6.437707469900509e-10
3486,0.2398431931575196,2.123850968532e-05,0.01114413075780089,8.516677301893224e-10
3487,0.23951598552701822,3.575816063473659e-06,0.005448241703813769,7.320434578277057e-10
3488,0.23927470964683575,3.067220091322184e-08,0.0012382367508667657,1.0325578799097834e-09
3489,0.2393030698115444,0.0,0.001733531451213472,6.504721157511762e-10
3490,0.23935981031416717,3.2775437547271336e-07,0.0027241208519068845,6.655067288427029e-10
3491,0.23928888888888888,1.730788480103232e-07,0.0014858841010401188,6.430611906573624e-10
3492,0.2398716882499703,8.7137850078338e-06,0.011639425458147598,4.131440988209197e-09
3493,0.2398431931575196,6.673852441423372e-06,0.01114413075780089,5.056266155250776e-09
3494,0.2394591709660203,2.994794121697634e-07,0.004457652303120356,8.809123046153492e-10
3495,0.239218009478673,0.0,0.00024764735017335313,6.211378354410986e-10
3496,0.23943077379187666,4.2773146876367973e-07,0.00396235760277365,1.031484703054233e-09
3497,0.239218009478673,0.0,0.00024764735017335313,6.211378354410986e-10
3498,0.23974351362583862,8.930828814643797e-06,0.009410599306587419,9.957456569019053e-10
3499,0.23928888888888888,1.1856565533340507e-07,0.0014858841010401188,8.978935253709007e-10
3500,0.23948757487693495,9.224948226240145e-07,0.004952947003467063,7.184148210185618e-10
3501,0.23941657773034508,2.194726542430047e-06,0.003714710252600297,6.93956663815259e-10
